order_id,distance_km,package_weight_kg,traffic_index,weather,time_of_day,driver_experience_years,vehicle_type,shipment_volume,delivery_time_min,cost_inr,distance_km_norm,package_weight_kg_norm,traffic_index_norm,driver_experience_years_norm,shipment_volume_norm
ORD1329,0.59,2.565,3,Clear,Morning,6.15,Bike,2,9.1,43.4,0.027376804380288697,0.09811827956989248,0.2222222222222222,0.5042372881355932,0.16666666666666666
ORD1330,2.0,2.34,9,Clear,Afternoon,6.2,Bike,4,27.8,30.67,0.0975609756097561,0.08947772657450077,0.8888888888888888,0.5084745762711864,0.5
ORD1331,4.73,3.26,4,Clear,Afternoon,6.1,Truck,4,44.4,85.23,0.2334494773519164,0.12480798771121353,0.3333333333333333,0.49999999999999994,0.5
ORD1332,13.05,5.07,7,Clear,Evening,0.8,Bike,3,68.0,75.17,0.6475858636137383,0.19431643625192016,0.6666666666666666,0.05084745762711865,0.3333333333333333
ORD1333,8.11,0.67,9,Clear,Night,0.6,Bike,2,46.2,51.92,0.4016923842707815,0.02534562211981567,0.8888888888888888,0.033898305084745756,0.16666666666666666
ORD1334,0.46,2.58,7,Clear,Morning,5.449999999999999,Van,2,26.6,59.72,0.020905923344947737,0.09869431643625193,0.6666666666666666,0.44491525423728806,0.16666666666666666
ORD1335,1.22,1.78,9,Fog,Morning,5.4,Bike,2,30.1,21.91,0.0587356893977103,0.06797235023041474,0.8888888888888888,0.4406779661016949,0.16666666666666666
ORD1336,9.76,0.55,3,Clear,Morning,10.1,Van,2,40.0,76.65,0.48382279741164763,0.020737327188940093,0.2222222222222222,0.8389830508474576,0.16666666666666666
ORD1337,7.18,1.6,4,Clear,Morning,2.1,Bike,1,33.6,45.87,0.35540069686411146,0.06105990783410139,0.3333333333333333,0.1610169491525424,0.0
ORD1338,17.51,0.25,8,Clear,Morning,0.5,Van,2,71.64999999999999,103.0,0.8695868591338975,0.009216589861751152,0.7777777777777778,0.02542372881355932,0.16666666666666666
ORD1339,3.27,0.09,6,Rain,Afternoon,5.5,Truck,2,39.8,73.44,0.1607765057242409,0.0030721966205837174,0.5555555555555556,0.4491525423728813,0.16666666666666666
ORD1340,2.32,0.51,5,Clear,Evening,3.0,Van,1,22.4,46.38,0.11348929815828769,0.019201228878648235,0.4444444444444444,0.23728813559322032,0.0
ORD1341,4.92,11.55,4,Clear,Morning,0.8,Truck,4,47.9,107.96,0.242906918865107,0.44316436251920127,0.3333333333333333,0.05084745762711865,0.5
ORD1342,3.22,2.79,8,Rain,Evening,8.8,Bike,3,39.9,33.43,0.15828770532603287,0.10675883256528419,0.7777777777777778,0.728813559322034,0.3333333333333333
ORD1343,9.18,11.82,1,Clear,Evening,1.5,Bike,3,42.6,74.04,0.4549527127924341,0.4535330261136713,0.0,0.11016949152542373,0.3333333333333333
ORD1344,3.13,1.98,9,Clear,Afternoon,7.4,Van,1,33.1,44.87,0.15380786460925833,0.07565284178187404,0.8888888888888888,0.6101694915254237,0.0
ORD1345,3.8,1.31,1,Clear,Morning,3.5,Van,3,26.5,55.99,0.18715778994524637,0.04992319508448541,0.0,0.2796610169491525,0.3333333333333333
ORD1346,2.06,2.47,8,Clear,Afternoon,2.2,Bike,2,26.8,32.35,0.10054753608760578,0.09447004608294933,0.7777777777777778,0.1694915254237288,0.16666666666666666
ORD1347,7.76,2.03,4,Clear,Morning,4.7,Bike,4,38.5,61.08,0.38427078148332505,0.07757296466973887,0.3333333333333333,0.3813559322033898,0.5
ORD1348,2.17,0.39,9,Clear,Afternoon,9.7,Bike,3,28.4,33.26,0.10602289696366352,0.014592933947772658,0.8888888888888888,0.8050847457627118,0.3333333333333333
ORD1349,6.23,3.58,5,Clear,Evening,4.8,Bike,1,25.7,51.29,0.3081134892981583,0.1370967741935484,0.4444444444444444,0.38983050847457623,0.0
ORD1350,14.46,0.85,3,Clear,Morning,9.1,Bike,5,58.5,77.66,0.7177700348432057,0.03225806451612903,0.2222222222222222,0.7542372881355932,0.6666666666666666
ORD1351,0.85,3.38,9,Rain,Night,1.7,Van,3,29.7,44.66,0.04031856645097063,0.1294162826420891,0.8888888888888888,0.1271186440677966,0.3333333333333333
ORD1352,11.87,3.68,9,Fog,Evening,9.3,Bike,3,58.5,72.82,0.5888501742160279,0.14093701996927804,0.8888888888888888,0.7711864406779662,0.3333333333333333
ORD1353,5.69,0.58,4,Rain,Night,3.0,Bike,2,31.7,47.53,0.2812344449975112,0.021889400921658985,0.3333333333333333,0.23728813559322032,0.16666666666666666
ORD1354,1.78,0.22,4,Rain,Evening,8.2,Van,2,32.1,46.94,0.08661025385764062,0.008064516129032258,0.3333333333333333,0.6779661016949151,0.16666666666666666
ORD1355,5.05,5.31,8,Clear,Afternoon,6.9,Van,3,40.8,62.69,0.24937779990044798,0.20353302611367127,0.7777777777777778,0.5677966101694915,0.3333333333333333
ORD1356,7.61,2.16,2,Fog,Morning,11.2,Truck,3,41.1,87.89,0.37680438028870084,0.08256528417818743,0.1111111111111111,0.9322033898305084,0.3333333333333333
ORD1357,2.45,0.21,9,Clear,Evening,4.8,Van,2,33.2,52.27,0.11996017919362868,0.007680491551459293,0.8888888888888888,0.38983050847457623,0.16666666666666666
ORD1358,6.47,2.565,6,Fog,Afternoon,1.0,Bike,1,51.8,75.76,0.320059731209557,0.09811827956989248,0.5555555555555556,0.06779661016949153,0.0
ORD1359,12.5,0.21,9,Fog,Morning,0.4,Van,2,71.64999999999999,86.22,0.6202090592334495,0.007680491551459293,0.8888888888888888,0.01694915254237288,0.16666666666666666
ORD1360,3.13,4.16,8,Rain,Morning,10.0,Van,1,37.5,57.1,0.15380786460925833,0.15937019969278035,0.7777777777777778,0.8305084745762712,0.0
ORD1361,2.04,14.4,7,Fog,Evening,6.4,Bike,3,37.4,48.54,0.09955201592832255,0.5526113671274961,0.6666666666666666,0.5254237288135593,0.3333333333333333
ORD1362,4.25,0.96,1,Clear,Morning,9.3,Van,4,28.7,60.88,0.20955699352911897,0.03648233486943164,0.0,0.7711864406779662,0.5
ORD1363,4.86,0.54,3,Clear,Evening,3.0,Truck,4,35.8,71.57,0.23992035838725737,0.02035330261136713,0.2222222222222222,0.23728813559322032,0.5
ORD1364,9.49,0.45,2,Clear,Morning,4.3,Bike,2,37.8,56.55,0.4703832752613241,0.016897081413210446,0.1111111111111111,0.34745762711864403,0.16666666666666666
ORD1365,4.15,1.26,5,Clear,Night,0.6,Bike,2,27.1,45.32,0.20457939273270284,0.04800307219662059,0.4444444444444444,0.033898305084745756,0.16666666666666666
ORD1366,3.36,0.37,5,Clear,Afternoon,11.5,Bike,2,15.1,35.48,0.16525634644101542,0.013824884792626727,0.4444444444444444,0.9576271186440678,0.16666666666666666
ORD1367,1.99,4.12,5,Clear,Night,8.1,Bike,3,25.6,41.4,0.09706321553011449,0.1578341013824885,0.4444444444444444,0.6694915254237287,0.3333333333333333
ORD1368,0.99,0.23,4,Fog,Evening,11.2,Bike,4,30.7,16.39,0.047287207565953206,0.008448540706605223,0.3333333333333333,0.9322033898305084,0.5
ORD1369,1.5,2.49,5,Clear,Night,3.3,Van,2,19.0,50.4,0.07267297162767546,0.09523809523809526,0.4444444444444444,0.2627118644067796,0.16666666666666666
ORD1370,1.49,20.0,3,Rain,Evening,7.4,Bike,2,34.3,59.32,0.07217521154803384,0.7676651305683564,0.2222222222222222,0.6101694915254237,0.16666666666666666
ORD1371,3.83,5.89,1,Fog,Morning,8.2,Truck,2,29.8,76.51,0.18865107018417124,0.22580645161290322,0.0,0.6779661016949151,0.16666666666666666
ORD1372,1.19,3.34,5,Fog,Morning,3.9,Van,1,26.2,43.53,0.05724240915878546,0.12788018433179724,0.4444444444444444,0.31355932203389825,0.0
ORD1373,4.48,1.28,9,Fog,Evening,10.2,Van,2,48.1,55.2,0.22100547536087609,0.04877112135176651,0.8888888888888888,0.847457627118644,0.16666666666666666
ORD1374,14.26,3.42,9,Clear,Night,11.4,Van,2,64.7,91.92,0.7078148332503733,0.13095238095238096,0.8888888888888888,0.9491525423728814,0.16666666666666666
ORD1375,9.67,2.62,4,Fog,Morning,10.6,Bike,2,46.5,61.17,0.4793429566948731,0.10023041474654379,0.3333333333333333,0.8813559322033898,0.16666666666666666
ORD1376,3.81,1.94,3,Rain,Afternoon,8.9,Bike,3,24.7,41.28,0.187655550024888,0.07411674347158217,0.2222222222222222,0.7372881355932204,0.3333333333333333
ORD1377,20.13,0.49,1,Clear,Morning,3.5,Van,4,71.64999999999999,118.33,1.0,0.018433179723502304,0.0,0.2796610169491525,0.5
ORD1378,4.87,7.62,2,Clear,Afternoon,3.5,Van,4,25.9,68.09,0.24041811846689895,0.2922427035330261,0.1111111111111111,0.2796610169491525,0.5
ORD1379,5.38,2.09,8,Rain,Night,11.6,Van,2,47.6,61.98,0.2658038825286212,0.07987711213517666,0.7777777777777778,0.9661016949152542,0.16666666666666666
ORD1380,4.19,0.76,1,Clear,Afternoon,0.3,Bike,3,26.3,36.68,0.20657043305126932,0.02880184331797235,0.0,0.008474576271186439,0.3333333333333333
ORD1381,4.56,1.6,8,Clear,Afternoon,8.6,Truck,2,39.3,78.03,0.22498755599800893,0.06105990783410139,0.7777777777777778,0.711864406779661,0.16666666666666666
ORD1382,3.05,1.87,7,Rain,Afternoon,8.5,Bike,3,38.0,36.91,0.14982578397212543,0.07142857142857144,0.6666666666666666,0.7033898305084746,0.3333333333333333
ORD1383,3.85,6.15,8,Clear,Afternoon,7.5,Truck,1,36.9,77.46,0.18964659034345446,0.23579109062980033,0.7777777777777778,0.6186440677966101,0.0
ORD1384,11.92,4.63,6,Clear,Morning,11.9,Truck,2,62.4,117.05,0.591338974614236,0.1774193548387097,0.5555555555555556,0.9915254237288136,0.16666666666666666
ORD1385,10.35,5.13,9,Rain,Afternoon,3.9,Bike,1,62.5,76.09,0.5131906421105028,0.1966205837173579,0.8888888888888888,0.31355932203389825,0.0
ORD1386,0.56,0.04,3,Clear,Morning,4.2,Van,2,6.7,35.18,0.025883524141363863,0.001152073732718894,0.2222222222222222,0.3389830508474576,0.16666666666666666
ORD1387,1.32,1.88,10,Clear,Afternoon,1.1,Bike,2,32.2,22.73,0.06371329019412643,0.0718125960061444,1.0,0.07627118644067797,0.16666666666666666
ORD1388,2.48,2.3,4,Clear,Evening,5.4,Bike,2,18.4,35.49,0.1214534594325535,0.08794162826420891,0.3333333333333333,0.4406779661016949,0.16666666666666666
ORD1389,8.65,0.07,6,Clear,Night,3.3,Van,1,38.4,72.25,0.42857142857142866,0.0023041474654377885,0.5555555555555556,0.2627118644067796,0.0
ORD1390,10.5,2.58,8,Fog,Afternoon,4.3,Van,3,61.1,84.4,0.520657043305127,0.09869431643625193,0.7777777777777778,0.34745762711864403,0.3333333333333333
ORD1391,7.59,5.0,5,Clear,Evening,10.0,Truck,2,37.4,99.57,0.3758088601294176,0.19162826420890938,0.4444444444444444,0.8305084745762712,0.16666666666666666
ORD1392,1.77,0.52,3,Clear,Afternoon,11.2,Van,4,15.2,31.27,0.08611249377799901,0.0195852534562212,0.2222222222222222,0.9322033898305084,0.5
ORD1393,3.09,2.68,6,Clear,Afternoon,2.4,Bike,1,25.2,40.9,0.15181682429069188,0.10253456221198158,0.5555555555555556,0.18644067796610167,0.0
ORD1394,6.55,0.85,4,Clear,Afternoon,4.6,Van,2,36.1,74.14,0.3240418118466899,0.03225806451612903,0.3333333333333333,0.37288135593220334,0.16666666666666666
ORD1395,3.89,0.04,9,Rain,Evening,11.2,Truck,5,54.6,82.82,0.1916376306620209,0.001152073732718894,0.8888888888888888,0.9322033898305084,0.6666666666666666
ORD1396,3.5,0.97,3,Rain,Night,0.9,Bike,2,31.3,16.46,0.17222498755599802,0.03686635944700461,0.2222222222222222,0.05932203389830508,0.16666666666666666
ORD1397,3.54,13.04,4,Clear,Evening,1.3,Truck,1,32.2,96.68,0.17421602787456447,0.5003840245775729,0.3333333333333333,0.09322033898305085,0.0
ORD1398,9.85,5.66,7,Clear,Night,2.1,Bike,2,50.4,65.53,0.4883026381284221,0.21697388632872505,0.6666666666666666,0.1610169491525424,0.16666666666666666
ORD1399,7.0,11.23,7,Clear,Afternoon,7.2,Van,2,43.5,75.82,0.3464410154305625,0.4308755760368664,0.6666666666666666,0.5932203389830508,0.16666666666666666
ORD1400,3.69,2.34,4,Clear,Morning,2.0,Bike,3,20.4,37.62,0.18168242906918866,0.08947772657450077,0.3333333333333333,0.15254237288135591,0.3333333333333333
ORD1401,5.87,0.41,6,Rain,Afternoon,11.6,Bike,2,37.0,42.52,0.29019412643106024,0.015360983102918587,0.5555555555555556,0.9661016949152542,0.16666666666666666
ORD1402,1.56,2.78,3,Clear,Night,5.5,Bike,3,21.0,31.27,0.07565953210552513,0.10637480798771122,0.2222222222222222,0.4491525423728813,0.3333333333333333
ORD1403,3.1,2.12,6,Clear,Evening,6.1,Van,2,34.5,51.48,0.15231458437033352,0.08102918586789556,0.5555555555555556,0.49999999999999994,0.16666666666666666
ORD1404,9.24,2.565,2,Clear,Afternoon,6.15,Bike,4,46.4,43.4,0.4579392732702838,0.09811827956989248,0.1111111111111111,0.5042372881355932,0.5
ORD1405,1.11,2.565,8,Fog,Evening,5.8,Bike,3,36.1,20.32,0.053260328521652564,0.09811827956989248,0.7777777777777778,0.47457627118644063,0.3333333333333333
ORD1406,7.06,2.34,2,Fog,Evening,8.0,Van,2,39.0,64.47,0.3494275759084121,0.08947772657450077,0.1111111111111111,0.6610169491525423,0.16666666666666666
ORD1407,0.56,0.57,7,Clear,Evening,9.1,Truck,4,36.3,54.62,0.025883524141363863,0.02150537634408602,0.6666666666666666,0.7542372881355932,0.5
ORD1408,13.19,1.37,9,Rain,Afternoon,9.1,Bike,2,71.64999999999999,68.59,0.6545545047287208,0.0522273425499232,0.8888888888888888,0.7542372881355932,0.16666666666666666
ORD1409,3.04,4.68,1,Clear,Evening,7.0,Bike,1,7.7,36.73,0.1493280238924838,0.1793394777265745,0.0,0.5762711864406779,0.0
ORD1410,6.17,2.26,8,Clear,Evening,10.9,Bike,2,37.5,54.42,0.3051269288203086,0.08640552995391705,0.7777777777777778,0.9067796610169492,0.16666666666666666
ORD1411,5.07,1.65,7,Rain,Afternoon,9.8,Bike,1,38.9,39.09,0.25037332005973123,0.0629800307219662,0.6666666666666666,0.8135593220338984,0.0
ORD1412,5.2,1.76,6,Fog,Evening,9.1,Van,2,37.7,55.69,0.25684420109507217,0.06720430107526881,0.5555555555555556,0.7542372881355932,0.16666666666666666
ORD1413,5.8,2.15,6,Fog,Afternoon,0.9,Van,2,46.3,56.68,0.2867098058735689,0.08218125960061445,0.5555555555555556,0.05932203389830508,0.16666666666666666
ORD1414,0.92,5.38,6,Clear,Night,0.3,Van,1,22.9,47.09,0.043802887008461924,0.20622119815668205,0.5555555555555556,0.008474576271186439,0.0
ORD1415,5.27,2.565,9,Clear,Night,6.15,Bike,4,41.8,43.4,0.2603285216525634,0.09811827956989248,0.8888888888888888,0.5042372881355932,0.5
ORD1416,4.07,10.88,2,Rain,Night,8.0,Van,4,39.7,78.43,0.20059731209556994,0.41743471582181263,0.1111111111111111,0.6610169491525423,0.5
ORD1417,3.06,5.41,1,Clear,Evening,5.1,Van,4,29.5,57.39,0.15032354405176704,0.20737327188940094,0.0,0.41525423728813554,0.5
ORD1418,2.48,1.33,6,Clear,Morning,4.9,Van,2,27.0,48.11,0.1214534594325535,0.05069124423963134,0.5555555555555556,0.3983050847457627,0.16666666666666666
ORD1419,5.37,4.08,10,Clear,Morning,10.6,Van,1,42.1,60.96,0.2653061224489796,0.15629800307219663,1.0,0.8813559322033898,0.0
ORD1420,2.06,2.01,8,Rain,Evening,10.8,Van,2,34.7,44.78,0.10054753608760578,0.07680491551459293,0.7777777777777778,0.8983050847457628,0.16666666666666666
ORD1421,9.14,1.03,3,Clear,Morning,10.9,Van,2,41.1,78.08,0.45296167247386765,0.0391705069124424,0.2222222222222222,0.9067796610169492,0.16666666666666666
ORD1422,6.47,6.43,10,Clear,Afternoon,3.9,Bike,2,40.4,53.24,0.320059731209557,0.24654377880184333,1.0,0.31355932203389825,0.16666666666666666
ORD1423,5.6,0.14,1,Fog,Morning,8.4,Truck,3,36.3,82.92,0.27675460428073667,0.004992319508448541,0.0,0.6949152542372882,0.3333333333333333
ORD1424,8.89,8.12,9,Clear,Evening,3.4,Van,1,52.4,84.39,0.44051767048282736,0.31144393241167434,0.8888888888888888,0.27118644067796605,0.0
ORD1425,0.78,2.17,1,Clear,Evening,2.4,Van,1,6.1,38.58,0.03683424589347934,0.08294930875576037,0.0,0.18644067796610167,0.0
ORD1426,1.52,3.55,3,Clear,Afternoon,2.4,Bike,3,15.4,29.33,0.07366849178695868,0.1359447004608295,0.2222222222222222,0.18644067796610167,0.3333333333333333
ORD1427,6.67,3.77,8,Clear,Night,4.2,Van,1,43.4,58.57,0.33001493280238925,0.14439324116743474,0.7777777777777778,0.3389830508474576,0.0
ORD1428,2.6,7.89,3,Clear,Evening,5.3,Van,5,30.3,60.5,0.12742658038825286,0.30261136712749614,0.2222222222222222,0.43220338983050843,0.6666666666666666
ORD1429,2.87,3.54,4,Clear,Afternoon,10.0,Bike,1,21.2,47.12,0.1408661025385764,0.13556067588325654,0.3333333333333333,0.8305084745762712,0.0
ORD1430,1.32,3.33,8,Rain,Morning,1.6,Bike,1,29.9,25.78,0.06371329019412643,0.1274961597542243,0.7777777777777778,0.11864406779661017,0.0
ORD1431,2.06,0.24,1,Clear,Morning,8.9,Van,2,14.4,45.88,0.10054753608760578,0.008832565284178187,0.0,0.7372881355932204,0.16666666666666666
ORD1432,9.27,2.56,6,Fog,Afternoon,6.5,Van,2,50.6,82.03,0.4594325535092086,0.09792626728110601,0.5555555555555556,0.5338983050847457,0.16666666666666666
ORD1433,6.56,0.57,1,Clear,Afternoon,3.6,Van,5,38.9,69.81,0.3245395719263315,0.02150537634408602,0.0,0.28813559322033894,0.6666666666666666
ORD1434,5.33,4.68,1,Clear,Evening,6.0,Bike,2,28.9,46.08,0.26331508213041316,0.1793394777265745,0.0,0.4915254237288135,0.16666666666666666
ORD1435,2.96,2.51,8,Clear,Morning,3.7,Van,2,34.2,42.18,0.1453459432553509,0.09600614439324118,0.7777777777777778,0.2966101694915254,0.16666666666666666
ORD1436,5.1,3.99,4,Clear,Afternoon,7.2,Bike,3,34.3,46.74,0.25186660029865604,0.15284178187403996,0.3333333333333333,0.5932203389830508,0.3333333333333333
ORD1437,9.8,0.15,1,Rain,Morning,5.3,Bike,2,45.5,60.03,0.48581383773021414,0.005376344086021505,0.0,0.43220338983050843,0.16666666666666666
ORD1438,2.65,0.31,10,Clear,Afternoon,2.1,Bike,6,42.8,27.87,0.12991538078646092,0.01152073732718894,1.0,0.1610169491525424,0.8333333333333334
ORD1439,4.55,4.41,7,Clear,Morning,1.6,Bike,4,38.2,43.06,0.22448979591836735,0.16897081413210446,0.6666666666666666,0.11864406779661017,0.5
ORD1440,13.7,0.26,5,Rain,Night,6.7,Bike,5,66.1,76.65,0.679940268790443,0.009600614439324117,0.4444444444444444,0.5508474576271186,0.6666666666666666
ORD1441,7.53,0.26,5,Fog,Evening,10.8,Bike,3,43.7,51.82,0.37282229965156793,0.009600614439324117,0.4444444444444444,0.8983050847457628,0.3333333333333333
ORD1442,3.0,0.04,1,Rain,Morning,4.3,Bike,2,20.6,32.26,0.14733698357391736,0.001152073732718894,0.0,0.34745762711864403,0.16666666666666666
ORD1443,7.13,10.97,10,Clear,Night,8.8,Bike,2,56.8,63.31,0.35291189646590343,0.4208909370199693,1.0,0.728813559322034,0.16666666666666666
ORD1444,1.1,4.68,6,Rain,Morning,8.0,Van,3,31.9,48.56,0.05276256844201095,0.1793394777265745,0.5555555555555556,0.6610169491525423,0.3333333333333333
ORD1445,4.42,1.53,9,Clear,Morning,11.2,Bike,2,35.2,37.43,0.21801891488302638,0.05837173579109063,0.8888888888888888,0.9322033898305084,0.16666666666666666
ORD1446,7.12,2.565,9,Clear,Night,6.15,Bike,3,43.2,43.4,0.35241413638626184,0.09811827956989248,0.8888888888888888,0.5042372881355932,0.3333333333333333
ORD1447,6.09,1.51,8,Clear,Morning,6.9,Van,2,35.5,59.71,0.3011448481831757,0.0576036866359447,0.7777777777777778,0.5677966101694915,0.16666666666666666
ORD1448,7.08,5.22,5,Clear,Morning,8.0,Bike,3,30.6,55.93,0.3504230960676954,0.2000768049155146,0.4444444444444444,0.6610169491525423,0.3333333333333333
ORD1449,8.13,3.79,1,Clear,Evening,10.8,Van,2,71.64999999999999,66.71,0.4026879044300648,0.14516129032258066,0.0,0.8983050847457628,0.16666666666666666
ORD1450,6.42,0.72,9,Clear,Night,4.9,Bike,2,46.9,44.19,0.3175709308113489,0.027265745007680493,0.8888888888888888,0.3983050847457627,0.16666666666666666
ORD1451,6.29,2.565,1,Rain,Night,4.1,Bike,4,36.2,48.26,0.31110004977600797,0.09811827956989248,0.0,0.33050847457627114,0.5
ORD1452,5.41,0.36,8,Clear,Afternoon,0.3,Van,2,33.6,53.09,0.26729716276754606,0.013440860215053764,0.7777777777777778,0.008474576271186439,0.16666666666666666
ORD1453,1.86,3.78,5,Clear,Morning,10.0,Van,3,22.5,46.88,0.09059233449477352,0.14477726574500768,0.4444444444444444,0.8305084745762712,0.3333333333333333
ORD1454,9.27,5.06,3,Clear,Evening,9.7,Truck,4,47.0,94.5,0.4594325535092086,0.19393241167434716,0.2222222222222222,0.8050847457627118,0.5
ORD1455,4.53,2.58,7,Clear,Morning,5.449999999999999,Van,2,39.0,59.72,0.22349427575908412,0.09869431643625193,0.6666666666666666,0.44491525423728806,0.16666666666666666
ORD1456,7.4,0.07,7,Clear,Morning,7.0,Truck,1,47.6,85.65,0.366351418616227,0.0023041474654377885,0.6666666666666666,0.5762711864406779,0.0
ORD1457,8.66,0.3,9,Clear,Afternoon,5.7,Bike,4,51.0,55.33,0.42906918865107024,0.011136712749615975,0.8888888888888888,0.4661016949152542,0.5
ORD1458,3.12,12.03,7,Rain,Morning,1.6,Bike,3,40.2,50.82,0.15331010452961674,0.46159754224270355,0.6666666666666666,0.11864406779661017,0.3333333333333333
ORD1459,3.33,1.23,3,Rain,Evening,11.8,Bike,2,29.4,33.55,0.1637630662020906,0.04685099846390169,0.2222222222222222,0.9830508474576272,0.16666666666666666
ORD1460,3.69,5.13,1,Clear,Evening,2.7,Bike,3,25.0,39.28,0.18168242906918866,0.1966205837173579,0.0,0.211864406779661,0.3333333333333333
ORD1461,10.4,3.43,8,Rain,Afternoon,1.0,Van,1,62.3,81.93,0.5156794425087109,0.13133640552995393,0.7777777777777778,0.06779661016949153,0.0
ORD1462,2.23,1.68,3,Rain,Morning,7.2,Van,1,27.0,50.47,0.10900945744151319,0.0641321044546851,0.2222222222222222,0.5932203389830508,0.0
ORD1463,11.56,0.81,8,Rain,Evening,8.9,Bike,1,62.5,68.83,0.573419611747138,0.030721966205837177,0.7777777777777778,0.7372881355932204,0.0
ORD1464,5.37,0.45,8,Clear,Morning,0.6,Truck,3,48.7,81.56,0.2653061224489796,0.016897081413210446,0.7777777777777778,0.033898305084745756,0.3333333333333333
ORD1465,5.64,3.34,5,Rain,Morning,8.0,Van,1,41.2,70.16,0.2787456445993031,0.12788018433179724,0.4444444444444444,0.6610169491525423,0.0
ORD1466,8.41,5.22,1,Clear,Morning,6.5,Bike,3,41.4,70.9,0.4166251866600299,0.2000768049155146,0.0,0.5338983050847457,0.3333333333333333
ORD1467,4.95,3.61,10,Clear,Afternoon,1.4,Bike,2,42.6,37.98,0.24440019910403188,0.1382488479262673,1.0,0.10169491525423728,0.16666666666666666
ORD1468,9.33,2.64,7,Clear,Morning,2.2,Bike,2,46.0,63.76,0.46241911398705826,0.10099846390168972,0.6666666666666666,0.1694915254237288,0.16666666666666666
ORD1469,3.11,0.15,10,Clear,Evening,6.9,Bike,4,33.5,46.74,0.1528123444499751,0.005376344086021505,1.0,0.5677966101694915,0.5
ORD1470,11.33,12.1,5,Clear,Morning,3.7,Bike,2,51.4,85.14,0.5619711299153808,0.4642857142857143,0.4444444444444444,0.2966101694915254,0.16666666666666666
ORD1471,3.3,5.61,8,Rain,Evening,11.3,Van,2,43.4,57.85,0.16226978596316574,0.21505376344086025,0.7777777777777778,0.940677966101695,0.16666666666666666
ORD1472,11.6,1.21,9,Clear,Morning,9.9,Bike,1,50.7,68.26,0.5754106520657044,0.04608294930875576,0.8888888888888888,0.8220338983050848,0.0
ORD1473,3.37,2.565,7,Clear,Evening,6.15,Bike,5,34.7,55.14,0.16575410652065706,0.09811827956989248,0.6666666666666666,0.5042372881355932,0.6666666666666666
ORD1474,3.77,3.22,7,Clear,Evening,3.3,Truck,1,40.7,84.44,0.18566450970632156,0.12327188940092168,0.6666666666666666,0.2627118644067796,0.0
ORD1475,2.01,3.06,1,Clear,Morning,11.6,Van,4,19.0,41.81,0.0980587356893977,0.11712749615975424,0.0,0.9661016949152542,0.5
ORD1476,2.5,4.83,4,Fog,Morning,5.3,Truck,3,41.8,77.61,0.12244897959183673,0.185099846390169,0.3333333333333333,0.43220338983050843,0.3333333333333333
ORD1477,4.55,5.85,2,Clear,Evening,4.3,Bike,3,29.7,34.54,0.22448979591836735,0.22427035330261136,0.1111111111111111,0.34745762711864403,0.3333333333333333
ORD1478,5.51,3.74,2,Clear,Night,0.8,Bike,2,23.2,45.71,0.2722747635639622,0.14324116743471585,0.1111111111111111,0.05084745762711865,0.16666666666666666
ORD1479,8.9,0.48,2,Clear,Afternoon,0.8,Van,2,39.7,68.59,0.44101543056246895,0.01804915514592934,0.1111111111111111,0.05084745762711865,0.16666666666666666
ORD1480,3.97,1.45,4,Clear,Night,8.4,Bike,2,27.1,38.54,0.19561971129915381,0.05529953917050691,0.3333333333333333,0.6949152542372882,0.16666666666666666
ORD1481,6.1,9.21,1,Clear,Night,5.6,Bike,2,23.5,49.15,0.3016426082628173,0.35330261136712754,0.0,0.45762711864406774,0.16666666666666666
ORD1482,5.26,0.89,4,Rain,Morning,2.9,Van,1,40.5,55.87,0.25983076157292184,0.03379416282642089,0.3333333333333333,0.22881355932203387,0.0
ORD1483,6.56,1.63,2,Fog,Afternoon,7.4,Van,3,38.8,69.83,0.3245395719263315,0.06221198156682027,0.1111111111111111,0.6101694915254237,0.3333333333333333
ORD1484,2.81,1.98,5,Clear,Night,3.2,Bike,1,14.4,29.39,0.13787954206072672,0.07565284178187404,0.4444444444444444,0.2542372881355932,0.0
ORD1485,3.08,2.03,3,Rain,Morning,7.0,Bike,4,32.8,24.46,0.15131906421105026,0.07757296466973887,0.2222222222222222,0.5762711864406779,0.5
ORD1486,2.81,3.32,8,Rain,Night,4.4,Bike,2,34.5,36.07,0.13787954206072672,0.12711213517665132,0.7777777777777778,0.3559322033898305,0.16666666666666666
ORD1487,10.02,10.03,4,Rain,Night,9.9,Bike,1,47.1,72.2,0.49676455948232956,0.3847926267281106,0.3333333333333333,0.8220338983050848,0.0
ORD1488,11.39,0.96,1,Clear,Morning,9.9,Bike,4,44.1,66.35,0.5649576903932305,0.03648233486943164,0.0,0.8220338983050848,0.5
ORD1489,2.98,0.45,1,Clear,Morning,5.8,Bike,2,7.5,27.54,0.14634146341463414,0.016897081413210446,0.0,0.47457627118644063,0.16666666666666666
ORD1490,3.02,0.77,10,Clear,Morning,4.3,Bike,3,31.5,41.71,0.1483325037332006,0.029185867895545316,1.0,0.34745762711864403,0.3333333333333333
ORD1491,7.18,7.63,3,Rain,Afternoon,4.5,Truck,2,62.3,93.81,0.35540069686411146,0.2926267281105991,0.2222222222222222,0.3644067796610169,0.16666666666666666
ORD1492,12.2,3.63,9,Rain,Night,9.7,Van,2,71.64999999999999,105.85,0.605276256844201,0.1390168970814132,0.8888888888888888,0.8050847457627118,0.16666666666666666
